LLgeneID,EntrezGeneID
LL0000001410,436678
LL0000001411,796867
LL0000001412,553266
LL0000001413,321378
LL0000001414,394099
LL0000001415,100006005
LL0000001416,570029
LL0000001417,335206
LL0000001418,566685
LL0000001419,447866
LL0000001420,541416
LL0000001421,100538007
LL0000001422,564790
LL0000001423,100332997
LL0000001424,100329483
LL0000001425,563783
LL0000001426,559800
LL0000001427,562412
LL0000001428,555597
LL0000001429,101882107
LL0000001430,
LL0000001431,101883396
LL0000001432,568203
LL0000001433,572216
LL0000001434,564669
LL0000001435,30657
LL0000001436,100329907
LL0000001437,664699
LL0000001438,450068
LL0000001439,393549
LL0000001440,493602
LL0000001441,100170829
LL0000001442,565859
LL0000001443,570669
LL0000001444,560581
LL0000001445,664764
LL0000001446,554673
LL0000001447,559467
LL0000001448,791758
LL0000001449,322927
LL0000001450,445507
LL0000001451,436801
LL0000001452,563551
LL0000001453,556808
LL0000001454,568371
LL0000001455,100535284
LL0000001456,100151067
LL0000001457,568579
LL0000001458,678621
LL0000001459,792746
LL0000001460,567986
LL0000001461,402848
LL0000001462,334210
LL0000001463,550321
LL0000001464,550441
LL0000001465,550449
LL0000001466,553600
LL0000001467,405798
LL0000001468,327200
LL0000001469,550273
LL0000001470,393414
LL0000001471,100332599
LL0000001472,30466
LL0000001473,30478
LL0000001474,386897
LL0000001475,792029
LL0000001476,563799
LL0000001477,558193
LL0000001478,791696
LL0000001479,407672
LL0000001480,407670
LL0000001481,407669
LL0000001482,407668
LL0000001483,407667
LL0000001484,798574
LL0000001485,796595
LL0000001486,393423
LL0000001487,100141344
LL0000001488,568256
LL0000001489,324134
LL0000001490,325704
LL0000001491,394138
LL0000001492,368827
LL0000001493,557232
LL0000001494,447919
LL0000001495,100124594
LL0000001496,323659
LL0000001497,557921
LL0000001498,569819
LL0000001499,554173
LL0000001500,65228
LL0000001501,550237
LL0000001502,541402
LL0000001503,
LL0000001504,100003699
LL0000001505,100006826
LL0000001506,791157
LL0000001507,403066
LL0000001508,100150267
LL0000001509,572911
LL0000001510,368672
LL0000001511,368412
LL0000001512,
LL0000001513,100331225
LL0000001514,403004
LL0000001515,560591
LL0000001516,321619
LL0000001517,406389
LL0000001518,565827
LL0000001519,100329872
LL0000001520,101886126
LL0000001521,325609
LL0000001522,100006516
LL0000001523,393939
LL0000001524,406514
LL0000001525,556410
LL0000001526,566223
LL0000001527,567253
LL0000001528,558071
LL0000001529,
LL0000001530,566279
LL0000001531,567018
LL0000001532,558977
LL0000001533,100005485
LL0000001534,641330
LL0000001535,567680
LL0000001536,570965
LL0000001537,393405
LL0000001538,407686
LL0000001539,550552
LL0000001540,100034627
LL0000001541,101883461
LL0000001542,100000277
LL0000001543,336632
LL0000001544,554140
LL0000001545,448859
LL0000001546,415193
LL0000001547,795933
LL0000001548,100329304
LL0000001549,494180
LL0000001550,100333016
LL0000001551,100009663
LL0000001552,791223
LL0000001553,140622
LL0000001554,571909
LL0000001555,323665
LL0000001556,449995
LL0000001557,403064
LL0000001558,571606
LL0000001559,321707
LL0000001560,30303
LL0000001561,493915
LL0000001562,100498672
LL0000001563,58216
LL0000001564,561606
LL0000001565,558347
LL0000001566,567172
LL0000001567,563932
LL0000001568,571658
LL0000001569,562925
LL0000001570,100329583
LL0000001571,368385
LL0000001572,334466
LL0000001573,568666
LL0000001574,572029
LL0000001575,64612
LL0000001576,64613
LL0000001577,64614
LL0000001578,64615
LL0000001579,245703
LL0000001580,64616
LL0000001581,64609
LL0000001582,64610
LL0000001583,64611
LL0000001584,64267
LL0000001585,64273
LL0000001586,64269
LL0000001587,114457
LL0000001588,30468
LL0000001589,64272
LL0000001590,100037383
LL0000001591,100004177
LL0000001592,260440
LL0000001593,494489
LL0000001594,393940
LL0000001595,568265
LL0000001596,568671
LL0000001597,378746
LL0000001598,561190
LL0000001599,557430
LL0000001600,436745
LL0000001601,558525
LL0000001602,559574
LL0000001603,554135
LL0000001604,336957
LL0000001605,335709
LL0000001606,798291
LL0000001607,553755
LL0000001608,100037369
LL0000001609,558368
LL0000001610,326977
LL0000001611,406301
LL0000001612,394151
LL0000001613,81541
LL0000001614,794625
LL0000001615,559659
LL0000001616,767750
LL0000001617,402883
LL0000001618,449787
LL0000001619,393675
LL0000001620,406599
LL0000001621,335191
LL0000001623,100004566
LL0000001624,195824
LL0000001625,100000415
LL0000001626,561786
LL0000001627,406296
LL0000001628,324307
LL0000001629,553691
LL0000001630,561469
LL0000001631,561117
LL0000001632,321724
LL0000001633,192336
LL0000001634,325402
LL0000001635,322811
LL0000001636,450017
LL0000001637,394110
LL0000001638,337583
LL0000001639,359840
LL0000001640,359839
LL0000001641,368907
LL0000001642,449655
LL0000001643,100538220
LL0000001644,393935
LL0000001645,108179059
LL0000001646,192335
LL0000001647,436799
LL0000001648,335025
LL0000001649,286779
LL0000001650,564924
LL0000001651,556499
LL0000001654,767630
LL0000001655,100330943
LL0000001656,100148342
LL0000001657,
LL0000001658,566530
LL0000001659,559291
LL0000001660,100330945
LL0000001661,101886226
LL0000001662,568160
LL0000001663,550606
LL0000001664,560253
LL0000001665,553767
LL0000001666,567770
LL0000001667,553468
LL0000001668,558534
LL0000001669,794975
LL0000001670,792417
LL0000001671,569196
LL0000001672,323299
LL0000001673,
LL0000001674,100034473
LL0000001675,557340
LL0000001676,565841
LL0000001677,793927
LL0000001678,569210
LL0000001679,324525
LL0000001680,394079
LL0000001681,100001490
LL0000001682,100536590
LL0000001683,692316
LL0000001684,436928
LL0000001685,368510
LL0000001686,445182
LL0000001687,324654
LL0000001688,445246
LL0000001689,100126015
LL0000001690,791894
LL0000001691,368890
LL0000001692,100150849
LL0000001693,567678
LL0000001694,692323
LL0000001695,678618
LL0000001696,751682
LL0000001697,352922
LL0000001698,571591
LL0000001699,555939
LL0000001700,100007585
LL0000001701,100151502
LL0000001702,100004053
LL0000001703,557839
LL0000001704,57931
LL0000001705,58080
LL0000001706,100330721
LL0000001707,406377
LL0000001708,550230
LL0000001709,317764
LL0000001710,30400
LL0000001711,791742
LL0000001712,553716
LL0000001713,559521
LL0000001714,571003
LL0000001715,404633
LL0000001716,101886595
LL0000001717,572324
LL0000001718,100332644
LL0000001719,548607
LL0000001720,100332851
LL0000001721,445060
LL0000001722,192334
LL0000001723,799443
LL0000001724,564156
LL0000001725,101883349
LL0000001726,405766
LL0000001727,793362
LL0000001728,797513
LL0000001729,494166
LL0000001730,100002020
LL0000001731,561028
LL0000001732,561172
LL0000001733,336526
LL0000001734,791470
LL0000001735,286748
LL0000001736,407623
LL0000001737,100034499
LL0000001738,619261
LL0000001739,558684
LL0000001740,793635
LL0000001741,558078
LL0000001742,557782
LL0000001743,561505
LL0000001744,553524
LL0000001745,565184
LL0000001746,559305
LL0000001747,550425
LL0000001748,768123
LL0000001749,100148828
LL0000001750,561756
LL0000001751,492760
LL0000001752,724080
LL0000001753,393912
LL0000001754,445022
LL0000001755,101669768
LL0000001756,554150
LL0000001757,436667
LL0000001758,101884762
LL0000001759,572429
LL0000001760,100536942
LL0000001761,445296
LL0000001762,550474
LL0000001763,403005
LL0000001764,449818
LL0000001765,678555
LL0000001766,553688
LL0000001767,557210
LL0000001768,555350
LL0000001769,564921
LL0000001770,58100
LL0000001771,558108
LL0000001772,393975
LL0000001773,445139
LL0000001774,100001980
LL0000001775,569580
LL0000001776,83910
LL0000001777,751663
LL0000001778,797750
LL0000001779,794333
LL0000001780,564712
LL0000001781,678518
LL0000001782,100537012
LL0000001783,387261
LL0000001784,550528
LL0000001785,394210
LL0000001786,564798
LL0000001787,564728
LL0000001788,83496
LL0000001789,431736
LL0000001790,334717
LL0000001791,553659
LL0000001792,558885
LL0000001793,100147913
LL0000001794,550407
LL0000001795,553186
LL0000001796,100001699
LL0000001797,553644
LL0000001798,100002200
LL0000001799,569631
LL0000001800,564589
LL0000001801,751677
LL0000001802,58081
LL0000001803,503609
LL0000001804,334173
LL0000001805,571727
LL0000001806,450079
LL0000001807,561095
LL0000001808,751763
LL0000001809,795943
LL0000001810,572649
LL0000001811,568986
LL0000001812,100034535
LL0000001813,570583
LL0000001814,259187
LL0000001815,768303
LL0000001816,393269
LL0000001817,557491
LL0000001818,100333716
LL0000001819,100005540
LL0000001820,767689
LL0000001821,334113
LL0000001822,554151
LL0000001823,368488
LL0000001824,568309
LL0000001825,570610
LL0000001826,493614
LL0000001827,393594
LL0000001828,337412
LL0000001829,436949
LL0000001830,541348
LL0000001831,568375
LL0000001832,554124
LL0000001833,569980
LL0000001834,555648
LL0000001835,282677
LL0000001836,100334750
LL0000001837,678650
LL0000001838,566491
LL0000001839,100093707
LL0000001840,570772
LL0000001841,100007048
LL0000001842,114401
LL0000001843,373113
LL0000001844,100190951
LL0000001845,559355
LL0000001846,100359374
LL0000001847,565656
LL0000001848,393707
LL0000001849,100001936
LL0000001850,793278
LL0000001851,57952
LL0000001852,406444
LL0000001853,81595
LL0000001854,449616
LL0000001855,449532
LL0000001856,84039
LL0000001857,393580
LL0000001858,793849
LL0000001859,678554
LL0000001860,84041
LL0000001861,402921
LL0000001862,792710
LL0000001863,568320
LL0000001864,394157
LL0000001865,100037356
LL0000001866,550507
LL0000001867,368199
LL0000001868,100330960
LL0000001869,58118
LL0000001870,101885923
LL0000001871,393846
LL0000001872,565716
LL0000001873,566937
LL0000001874,566161
LL0000001875,560608
LL0000001876,567214
LL0000001877,563711
LL0000001878,415135
LL0000001879,445493
LL0000001880,30489
LL0000001881,560018
LL0000001882,494090
LL0000001883,792433
LL0000001884,337724
LL0000001885,431774
LL0000001886,792197
LL0000001887,777671
LL0000001888,323481
LL0000001889,393930
LL0000001890,559796
LL0000001891,324413
LL0000001892,563771
LL0000001893,322228
LL0000001894,568201
LL0000001895,571411
LL0000001896,402785
LL0000001897,556758
LL0000039762,557383
LL0000001900,100537719
LL0000001901,777640
LL0000001902,100334848
LL0000001903,386775
LL0000001904,559084
LL0000001905,559425
LL0000001906,564030
LL0000001907,563561
LL0000001908,447863
LL0000001909,492780
LL0000001910,327387
LL0000001911,323976
LL0000001912,373107
LL0000001913,373110
LL0000001914,246726
LL0000001915,796547
LL0000001916,101885944
LL0000001917,100073331
LL0000001918,
LL0000001919,57918
LL0000001920,503516
LL0000001921,567764
LL0000001922,572540
LL0000001923,336541
LL0000001924,405764
LL0000001925,556597
LL0000001926,606665
LL0000001927,553529
LL0000001928,445081
LL0000001929,324781
LL0000001930,791215
LL0000001931,767661
LL0000001932,436959
LL0000001933,114452
LL0000001934,559540
LL0000001935,571949
LL0000001936,751764
LL0000001937,321505
LL0000001938,394249
LL0000001939,562533
LL0000001940,
LL0000001941,334183
LL0000001942,100329171
LL0000001943,572452
LL0000001944,559877
LL0000001945,30631
LL0000001946,30632
LL0000001947,494101
LL0000001948,777717
LL0000001949,30612
LL0000001950,394026
LL0000001951,503761
LL0000001952,30584
LL0000001953,557567
LL0000001954,561963
LL0000001955,338246
LL0000001956,58145
LL0000001957,447846
LL0000001958,30742
LL0000001959,100149664
LL0000001960,562822
LL0000001961,555655
LL0000001962,553241
LL0000001963,558558
LL0000001964,568786
LL0000001965,559327
LL0000001966,565822
LL0000001967,795732
LL0000001968,394197
LL0000001969,336116
LL0000001970,323563
LL0000001971,554650
LL0000001972,568155
LL0000001973,100149386
LL0000001974,334628
LL0000001975,767743
LL0000001976,100332682
LL0000001977,445218
LL0000001978,394160
LL0000001979,445163
LL0000001980,553698
LL0000001981,445131
LL0000001982,777627
LL0000001983,555606
LL0000001984,449650
LL0000001985,664759
LL0000001986,558180
LL0000001987,436903
LL0000001988,402804
LL0000001989,100003132
LL0000001990,436627
LL0000001991,324479
LL0000001992,403065
LL0000001993,436739
LL0000001994,678547
LL0000001995,566758
LL0000001996,100333845
LL0000001997,569574
LL0000001998,100009661
LL0000001999,30445
LL0000002000,569354
LL0000002001,327372
LL0000002002,327108
LL0000002003,570531
LL0000002004,406675
LL0000002005,337414
LL0000002006,393245
LL0000002007,333996
LL0000002008,334402
LL0000002009,334316
LL0000002010,445142
LL0000002011,100002236
LL0000002012,327046
LL0000002013,792755
LL0000002014,100334375
LL0000002015,561009
LL0000002016,569746
LL0000002017,100001603
LL0000002018,100330048
LL0000002019,794038
LL0000002020,415187
LL0000002021,791681
LL0000002022,792017
LL0000002023,562889
LL0000002024,492786
LL0000002025,393991
LL0000002026,100149254
LL0000002027,100003354
LL0000002028,100149571
LL0000002029,798858
LL0000002030,553209
LL0000002031,567403
LL0000002032,541427
LL0000002033,794882
LL0000002034,337692
LL0000002035,405767
LL0000002036,100004063
LL0000002037,101175706
LL0000002038,497323
LL0000002039,559377
LL0000002040,573364
LL0000002041,565357
LL0000002042,560466
LL0000002043,557247
LL0000002044,562893
LL0000002045,100034519
LL0000002046,565632
LL0000002047,563263
LL0000002048,563672
LL0000002049,100538298
LL0000002050,565970
LL0000002051,555499
LL0000002052,563691
LL0000002053,562593
LL0000002054,100141360
LL0000002055,553533
LL0000002056,568372
LL0000002057,557659
LL0000002058,503869
LL0000002059,555376
LL0000002060,556625
LL0000002061,393667
LL0000002062,114432
LL0000002063,30079
LL0000002064,492479
LL0000002065,378946
LL0000002066,568653
LL0000002067,563047
LL0000002068,562439
LL0000039763,565512
LL0000002070,794264
LL0000002071,100151764
LL0000002072,793570
LL0000002073,100170790
LL0000002074,767681
LL0000002075,767728
LL0000039764,767728
LL0000002076,571162
LL0000039765,571162
LL0000002077,678596
LL0000002079,100144555
LL0000002080,100334710
LL0000002081,100000030
LL0000002082,571141
LL0000002083,100149795
LL0000002084,797384
LL0000002085,393394
LL0000002086,555877
LL0000002087,678629
LL0000002088,799840
LL0000002089,100307076
LL0000002090,567931
LL0000002091,567006
LL0000002092,403012
LL0000002093,334375
LL0000002094,100537720
LL0000002095,572367
LL0000002096,445383
LL0000002097,415107
LL0000002098,100535969
LL0000002099,
LL0000002100,
LL0000002101,
LL0000002102,
LL0000002103,
LL0000002104,
LL0000002105,
LL0000002106,103911775
LL0000002107,
LL0000002108,
LL0000002109,
LL0000002110,
LL0000002111,
LL0000002112,110439918
LL0000002113,100537665
LL0000002114,
LL0000002115,
LL0000002116,
LL0000002117,101882267
LL0000002118,101884528
LL0000002119,
LL0000002120,
LL0000002121,
LL0000002122,
LL0000002123,
LL0000002124,
LL0000002125,
LL0000002126,
LL0000002127,100535964
LL0000002128,108191720
LL0000002129,
LL0000002130,
LL0000002131,
LL0000002132,678538
LL0000002133,
LL0000002134,
LL0000002135,
LL0000002136,
LL0000002137,
LL0000002138,
LL0000002139,
LL0000002140,564121
LL0000002141,100535624
LL0000002142,
LL0000002143,
LL0000002144,
LL0000002145,103910198
LL0000002146,100334219
LL0000002147,558300
LL0000002148,
LL0000002149,
LL0000002150,
LL0000002151,571124
LL0000002152,101883796
LL0000002153,
LL0000002154,101887093
LL0000002155,
LL0000002156,
LL0000002157,100332081
LL0000002158,
LL0000002159,
LL0000002160,
LL0000002161,
LL0000002162,
LL0000002163,
LL0000002164,
LL0000002165,101884570
LL0000002166,
LL0000002167,
LL0000002168,
LL0000002169,103910262
